filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.579_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 50487484 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.579_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 87677104 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 84349256 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 80903104 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 75782232 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 69029248 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 61330968 bytes
k16_0.899_0.537_0.537_0.576_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 53835480 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 86628008 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 84731968 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 81677424 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 77209168 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 71410080 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 64783168 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 58056248 bytes
k16_0.899_0.537_0.537_0.576_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 51800912 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 82078048 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 78018024 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 72881696 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 67221352 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 61562504 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 56060280 bytes
k16_0.899_0.537_0.537_0.576_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 50726936 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 73730240 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 68745696 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 64038032 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 59589792 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 55003344 bytes
k16_0.899_0.537_0.537_0.576_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 50186376 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 65591344 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 62078552 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 58541248 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 54470944 bytes
k16_0.899_0.537_0.537_0.576_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 49916040 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 61034800 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 58012928 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 54204704 bytes
k16_0.899_0.537_0.537_0.576_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 49780872 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 57748736 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 54071584 bytes
k16_0.899_0.537_0.537_0.576_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 49713288 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 54005024 bytes
k16_0.899_0.537_0.537_0.576_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 49679496 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.576_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 49662600 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.576_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 62085132 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 60193436 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 58185948 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 55100356 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 50839532 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 45684252 bytes
k16_0.899_0.537_0.537_0.521_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 40305564 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 61473532 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 60390844 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 58608740 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 55904188 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 52220332 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 47778660 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 43038604 bytes
k16_0.899_0.537_0.537_0.521_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 38464692 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 58830084 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 56357108 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 53061204 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 49205676 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 45177476 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 41234572 bytes
k16_0.899_0.537_0.537_0.521_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 37418788 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 53537756 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 50075220 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 46629644 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 43392324 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 40205412 bytes
k16_0.899_0.537_0.537_0.521_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 36879460 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c128.tns,B size: (1024 x 512 x 64 x 128), 47518300 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c256.tns,B size: (1024 x 256 x 64 x 256), 44856180 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 42371012 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 39674236 bytes
k16_0.899_0.537_0.537_0.521_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 36609132 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c4.tns,c size: (128 x 4), 4104 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c8.tns,c size: (128 x 8), 8200 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c16.tns,c size: (128 x 16), 16392 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c32.tns,c size: (128 x 32), 32776 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c64.tns,c size: (128 x 64), 65544 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c128.tns,c size: (128 x 128), 131080 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c256.tns,B size: (512 x 256 x 128 x 256), 43840556 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 41843924 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 39408020 bytes
k16_0.899_0.537_0.537_0.521_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 36473964 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c4.tns,c size: (256 x 4), 8200 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c8.tns,c size: (256 x 8), 16392 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c16.tns,c size: (256 x 16), 32776 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c32.tns,c size: (256 x 32), 65544 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c64.tns,c size: (256 x 64), 131080 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c128.tns,c size: (256 x 128), 262152 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c256.tns,c size: (256 x 256), 524296 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 41579732 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 39274900 bytes
k16_0.899_0.537_0.537_0.521_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 36406380 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c4.tns,c size: (512 x 4), 16392 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c8.tns,c size: (512 x 8), 32776 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c16.tns,c size: (512 x 16), 65544 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c32.tns,c size: (512 x 32), 131080 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c64.tns,c size: (512 x 64), 262152 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c128.tns,c size: (512 x 128), 524296 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c256.tns,c size: (512 x 256), 1048584 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c512.tns,c size: (512 x 512), 2097160 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 39208340 bytes
k16_0.899_0.537_0.537_0.521_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 36372588 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c4.tns,c size: (1024 x 4), 32776 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c8.tns,c size: (1024 x 8), 65544 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c16.tns,c size: (1024 x 16), 131080 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c32.tns,c size: (1024 x 32), 262152 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c64.tns,c size: (1024 x 64), 524296 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c128.tns,c size: (1024 x 128), 1048584 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c256.tns,c size: (1024 x 256), 2097160 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c512.tns,c size: (1024 x 512), 4194312 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c1024.tns,c size: (1024 x 1024), 8388616 bytes
k16_0.899_0.537_0.537_0.521_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 36355692 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c4.tns,c size: (2048 x 4), 65544 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c8.tns,c size: (2048 x 8), 131080 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c16.tns,c size: (2048 x 16), 262152 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c32.tns,c size: (2048 x 32), 524296 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c64.tns,c size: (2048 x 64), 1048584 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c128.tns,c size: (2048 x 128), 2097160 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c256.tns,c size: (2048 x 256), 4194312 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c512.tns,c size: (2048 x 512), 8388616 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c1024.tns,c size: (2048 x 1024), 16777224 bytes
k16_0.899_0.537_0.537_0.521_c862-r2048_c2048.tns,c size: (2048 x 2048), 33554440 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c4.tns,c size: (4 x 4), 136 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c16.tns,B size: (16384 x 4096 x 4 x 16), 89867940 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c64.tns,B size: (16384 x 1024 x 4 x 64), 86396596 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c128.tns,B size: (16384 x 512 x 4 x 128), 82821940 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c256.tns,B size: (16384 x 256 x 4 x 256), 77505084 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c512.tns,B size: (16384 x 128 x 4 x 512), 70536436 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c1024.tns,B size: (16384 x 64 x 4 x 1024), 62624724 bytes
k16_0.899_0.537_0.537_0.580_c862-r4_c2048.tns,B size: (16384 x 32 x 4 x 2048), 54964908 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c4.tns,c size: (8 x 4), 264 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c8.tns,c size: (8 x 8), 520 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c16.tns,B size: (8192 x 4096 x 8 x 16), 88781308 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c32.tns,B size: (8192 x 2048 x 8 x 32), 86804756 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c64.tns,B size: (8192 x 1024 x 8 x 64), 83630204 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c128.tns,B size: (8192 x 512 x 8 x 128), 79004380 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c256.tns,B size: (8192 x 256 x 8 x 256), 73003924 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c512.tns,B size: (8192 x 128 x 8 x 512), 66198556 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c1024.tns,B size: (8192 x 64 x 8 x 1024), 59309692 bytes
k16_0.899_0.537_0.537_0.580_c862-r8_c2048.tns,B size: (8192 x 32 x 8 x 2048), 52920308 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c4.tns,c size: (16 x 4), 520 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c8.tns,c size: (16 x 8), 1032 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c16.tns,c size: (16 x 16), 2056 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c32.tns,B size: (4096 x 2048 x 16 x 32), 84052260 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c64.tns,B size: (4096 x 1024 x 16 x 64), 79838428 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c128.tns,B size: (4096 x 512 x 16 x 128), 74553644 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c256.tns,B size: (4096 x 256 x 16 x 256), 68734156 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 62937388 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 57303132 bytes
k16_0.899_0.537_0.537_0.580_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 51845516 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c4.tns,c size: (32 x 4), 1032 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c8.tns,c size: (32 x 8), 2056 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c16.tns,c size: (32 x 16), 4104 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c32.tns,c size: (32 x 32), 8200 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c64.tns,B size: (2048 x 1024 x 32 x 64), 75428188 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c128.tns,B size: (2048 x 512 x 32 x 128), 70328260 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c256.tns,B size: (2048 x 256 x 32 x 256), 65508764 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 60954020 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 56244908 bytes
k16_0.899_0.537_0.537_0.580_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 51304900 bytes
k16_0.899_0.537_0.537_0.580_c862-r64_c4.tns,c size: (64 x 4), 2056 bytes
k16_0.899_0.537_0.537_0.580_c862-r64_c8.tns,c size: (64 x 8), 4104 bytes
k16_0.899_0.537_0.537_0.580_c862-r64_c16.tns,c size: (64 x 16), 8200 bytes
k16_0.899_0.537_0.537_0.580_c862-r64_c32.tns,c size: (64 x 32), 16392 bytes
k16_0.899_0.537_0.537_0.580_c862-r64_c64.tns,c size: (64 x 64), 32776 bytes
